draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,lambda_atk.1,lambda_atk.2,lambda_atk.3,lambda_atk.4,lambda_def.1,lambda_def.2,lambda_def.3,lambda_def.4,theta.1,theta.2,theta.3,theta.4
398,-12.593457206976154,0.8729793417212607,0.03474156963999406,3.0,12.0,1.0,19.808562851311926,2.625680403276823e-22,4.87474248315647e-54,5.380657650224586e-104,1.650577623479427e-205,1.5054010453769393e-23,2.261738739539556e-09,10.825141631949336,1.2408915885922734e-08,1.1833196498440387e-59,2.59069364982275e-32,1.1798860572570295e-84,1.6284418904009665e-77
399,-12.397613243686692,0.9144824199757903,0.03474156963999406,4.0,23.0,1.0,16.787159358115087,3.8705614157452004e-25,2.3380143481311676e-55,4.466115718630255e-104,5.408754503519079e-201,7.69534134701914e-24,9.218639429514637e-10,0.060032875319816985,1.3125382916220847e-12,8.74108056239316e-53,3.321100795305247e-30,7.213733632669352e-83,8.094197985048807e-78
400,-11.764819410678683,0.889075568645405,0.03474156963999406,3.0,11.0,1.0,19.266901452679733,3.736277259166631e-20,1.0273732372089395e-38,1.0747111862031556e-107,8.031276952367896e-190,2.2563294766016488e-26,2.2024426088516383e-09,0.025884056546257517,3.0099787978276556e-14,3.5708425458594647e-60,2.5154386422149567e-34,3.956266444263144e-74,1.3317146746103793e-72
401,-12.046587646523221,0.8750377465082848,0.03474156963999406,3.0,9.0,1.0,17.424643501132024,2.71421108722277e-29,2.095284590113638e-41,2.974910488889886e-107,1.8353333137376563e-194,4.207023453255899e-26,3.6626791454134866e-08,2.890261430213054e-05,1.2742343638239198e-15,4.6023510528712116e-57,1.1983830450760744e-32,1.0096099578349403e-72,3.4934068682659647e-72
402,-11.44612353357752,0.8468520763108365,0.03474156963999406,6.0,72.0,1.0,18.1149740778702,1.5748873314121008e-84,5.650979536134696e-14,2.409355935342233e-70,1.8108524956231672e-266,8.089293184119903e-15,0.02701754606959099,0.03221046617903036,12.348162450745958,1.5983190510928174e-97,3.7579270502909923e-60,7.606758251422929e-09,1.8104833918018023e-19
403,-11.981966435883805,0.46592730956357087,0.03474156963999406,4.0,17.0,1.0,17.27512612376023,2.7692532715950968e-102,5.204363557512429e-24,4.5287651707345065e-80,1.588081019755904e-250,1.3518905665372847e-14,0.08354765777171252,16.013090438430886,1.1736920521941887,7.49064395903596e-93,9.32040604590404e-60,8.162074941076678e-14,5.5415531603464916e-12
404,-12.654854879318918,0.9436258683548463,0.03474156963999406,5.0,37.0,1.0,17.756942154731476,5.425796710801112e-85,4.006211902011277e-15,2.6778946230559897e-98,3.356256453838994e-234,1.0054657955112228e-06,1.243262362358577e-08,1.928739141062923e-11,9.43777118180705e-10,1.3230582907917768e-100,5.827780758774693e-71,3.63842338733461e-21,1.031236115953051e-26
405,-11.723131499986266,0.9343322187145173,0.03474156963999406,4.0,17.0,1.0,23.128468821032957,5.05791322459752e-79,8.910012351142769e-18,1.5827167916358488e-89,2.9363629036872015e-219,5.4514217961712454e-08,0.001410211184504137,0.00166591158806183,0.0002868775816736821,8.239886294070475e-105,1.8994974151155242e-72,9.005245718651611e-14,3.5377184343314874e-32
406,-12.091817864504947,0.9104463254652113,0.03474156963999406,4.0,20.0,1.0,15.250054565442843,1.8656743895301489e-90,1.1707566113118415e-27,1.8772426711626785e-75,1.0721131384785317e-223,1.3314886144919619e-06,3.266510181224628e-05,17.770139618256675,3.4183883036128226e-06,3.671497874600443e-108,1.0341247510804006e-76,4.966281949680787e-10,8.865904098849845e-27
407,-11.08698127812545,0.9266637594332688,0.03474156963999406,4.0,31.0,1.0,16.53371330465606,5.057967871560617e-98,2.9682149243006984e-32,3.94881707802316e-72,2.141278627093669e-210,0.0001225466012205283,0.00013493941116627604,0.20968791237320225,0.017743732551937702,2.1873316753158914e-88,9.441653162251658e-80,0.0012853679167075538,1.2727642437509208e-22
408,-11.114696758248783,0.9830076497336834,0.03474156963999406,5.0,60.0,1.0,14.88788583381756,7.887993093548241e-122,1.5111789317999811e-33,3.273989456423073e-64,8.248750463675922e-159,9.937380440529719e-10,6.267323083644077e-08,1.9004219433533737e-07,2.2818949145162054e-05,1.1195730425696078e-107,2.0498360611680846e-78,0.00023354751106694556,2.2830527511322747e-22
409,-10.62116130071513,0.7861523078054086,0.03474156963999406,5.0,49.0,1.0,15.951805914066018,1.8918529368354355e-107,4.490924011598429e-34,9.220775147930278e-44,1.8285730952855656e-162,1.9030478032845252e-07,4.28278550452292e-05,3.7089313340381296e-12,2.09560165231792e-07,1.554844257221462e-79,3.040521065844659e-77,2.133869154016007e-25,3.012039698898675e-38
410,-10.863685544310556,0.9327184059269324,0.03474156963999406,4.0,24.0,1.0,15.548768585667132,1.4248725841805423e-94,8.107076781114915e-30,3.3199476470544367e-52,9.898440767886936e-169,3.567535748233256e-07,0.0007169934118136449,9.853498228965193e-17,2.945049338269375e-16,2.2259943831160015e-76,1.1424461154554197e-78,2.591500069733658e-37,4.357953544626958e-29
411,-10.86121535369648,0.7947401526637633,0.03474156963999406,3.0,9.0,1.0,21.25456706809813,1.435701945361281e-94,3.197321078368124e-23,7.175184148995603e-54,2.0640647328326638e-160,4.341106765445268e-08,4.182432981591915e-05,2.6257359613956165e-19,1.77917761308124e-15,2.704369461251354e-73,4.440595060131163e-77,2.951229323827987e-45,5.004717350282006e-35
412,-9.64912650429551,0.9517559631212105,0.03474156963999406,5.0,35.0,1.0,15.414791306093838,7.69252132934403e-58,2.0565631907838907e-49,6.054500646815509e-47,1.1931247402119185e-198,8.859388761410003e-05,2.5854497751190144,4.126254812060474e-16,4.6583575784041965e-12,4.278728582443677e-38,1.353389624452164e-86,7.281765260286225e-38,2.8289508979831103e-08
413,-10.157807126982789,0.9217936275178857,0.03474156963999406,4.0,16.0,1.0,19.036802955845587,2.369353467763323e-68,5.378194898159318e-52,2.4445189442201052e-49,2.3693256188875393e-200,2.625937785190196e-05,9.165433362716973,9.065283374822363e-15,8.181810106098177e-13,1.8297537532550973e-41,9.188933028277197e-87,9.137722621803492e-34,1.729645696087438e-11
414,-9.80449343506666,0.9224860412610796,0.03474156963999406,3.0,13.0,1.0,17.269512760607444,4.656479577396233e-55,1.2288162761559227e-47,5.337863326842779e-47,5.413643960392452e-197,5.377904665477363e-05,2.445812365825486,2.85870455551464e-17,3.6891593495573343e-11,1.0182150375490315e-43,1.927589673939894e-85,1.535679798098936e-37,1.3503689343794843e-16
415,-9.313373485798365,0.951223456099342,0.03474156963999406,4.0,26.0,1.0,12.749122400481507,2.01020646664946e-53,1.6788272096400115e-44,3.1014247522908237e-40,5.892975229722062e-196,3.3315825447563693e-06,15.260237107354644,2.0441065469173644e-23,1.140228056193398e-06,1.8645258100999716e-35,1.8214202593607655e-83,1.162954279203951e-39,2.5353284467442765e-08
416,-9.730541933453424,0.9552989288171277,0.03474156963999406,5.0,32.0,1.0,16.769566187364383,2.923579092982432e-41,2.318729357117304e-58,2.9286560536106893e-57,5.566060094684481e-200,0.0009079223374445644,0.27363483493084906,5.353490657035769e-25,4.8332052930320195,1.8822983238286236e-26,1.0357350666895762e-95,6.493791791864967e-44,2.421909073544006e-06
417,-10.469084960763894,0.9479475815846087,0.03474156963999406,4.0,24.0,1.0,14.708718065810626,3.0180860182735556e-50,2.510098087707152e-77,7.859897171058735e-55,1.0105408167969752e-203,9.446402362191675e-06,0.05383746554005255,6.495398084439708e-26,3.3692754905985085,4.256750106008518e-21,9.935127617238062e-101,5.022611559675882e-42,2.391388921367336e-08
418,-10.802100426979678,0.9578261513029457,0.03474156963999406,4.0,25.0,1.0,15.915763900490733,1.9463241433723223e-49,4.835390720796571e-85,2.5183349034092555e-53,3.3060718652766635e-203,2.146984595622971e-06,0.23364391993228437,5.384622626445123e-27,6.1992351162609,1.0652044654698594e-26,6.890587962127358e-99,1.2457147296369496e-43,1.981993556441065e-10
419,-10.910993568415961,0.9239557445692759,0.03474156963999406,3.0,14.0,1.0,17.309133050230564,2.0971887908590907e-69,3.6370151588041136e-66,4.012030373153512e-52,7.418594569782149e-194,4.343017090044139e-07,0.0008911347126693805,7.395158130925568e-24,0.6228183854896701,8.574103494478496e-33,1.482670077227937e-104,1.2286038221093405e-45,2.1054355544572294e-12
420,-12.465418952007212,0.9468247998257896,0.03474156963999406,5.0,33.0,1.0,16.85896647000896,1.2361178016938484e-40,1.149435106765317e-59,9.104906537761934e-52,5.002692444244159e-189,4.607860915264087e-06,269.24415752136275,6.056215915093305e-26,0.0002578784464028063,7.419131154041696e-31,8.428530777455818e-100,7.069999668475523e-42,3.41149544699194e-15
421,-9.770029831742477,0.9230769230769231,0.03474156963999406,3.0,13.0,1.0,17.596247514655882,9.859036452002956e-51,3.7911806457524478e-59,1.028821178116393e-52,4.858858095909781e-186,3.951643768703701e-07,0.577587019188119,2.479645119369443e-22,9.097703630381373e-07,3.338165987858404e-34,2.7607947876878852e-98,1.0072058716574128e-31,5.065642814718888e-13
422,-9.373438746972852,0.8999999484519556,0.03474156963999406,3.0,10.0,1.0,14.582384803157973,2.667420019595141e-41,1.3765869638283475e-58,3.084589462945768e-54,8.675608997022297e-185,5.574861420633162e-07,0.6242761857516309,3.7538847846313877e-22,1.494804733817812e-05,1.9563309089080246e-33,4.718714983168522e-97,1.3634148834313163e-30,3.2850858702061466e-10
423,-9.205910403669577,0.7999792275141745,0.03474156963999406,2.0,5.0,1.0,20.607696605163756,3.269627700152088e-36,1.751961928298916e-55,3.1705047368961644e-54,3.387962635675017e-186,4.845906794506631e-07,1.18978217173115,1.959321320088651e-23,3.169300997225603e-05,1.9441137972589467e-32,2.3235386098711567e-96,9.08855284826958e-32,2.91345694172798e-09
424,-9.287882016248432,0.703248555522041,0.03474156963999406,4.0,25.0,1.0,18.279870598616434,4.572403225455871e-37,2.7343750436483087e-56,8.364945724789163e-54,3.5278077848470675e-187,8.53483743623943e-08,1.3760098998978398,2.309089917563693e-24,0.0005171257357897731,1.0412327404045755e-31,2.9621991034846395e-96,1.2211765581666732e-33,4.488674895900865e-09
425,-9.778360801006784,0.9388039020260495,0.03474156963999406,4.0,24.0,1.0,14.439636325012003,1.3337100251088964e-38,5.947529907694573e-69,1.5379884951047296e-56,1.8917108198652804e-200,6.470037084160536e-07,0.001391273299385532,1.1518675824182309e-25,0.001176441892256403,5.643888527972636e-24,6.678581326284518e-96,3.426570355961916e-35,0.0003248660949732379
426,-10.437081942029863,0.8680818814998884,0.03474156963999406,5.0,32.0,1.0,15.642079855444702,1.3048733971059885e-34,5.162611537494332e-74,1.6398269162150689e-56,1.0829714609309777e-207,2.4434023124562833e-10,0.025161056784775468,2.9631570410704353e-26,0.35279807182482964,1.7500669032848204e-44,8.43845846207356e-94,3.9678003857781475e-21,8.817924419919428e-20
427,-10.463738064952395,0.8379356423473104,0.03474156963999406,4.0,26.0,1.0,18.444039417616636,1.957832174859876e-27,1.676558544498676e-79,1.0038176311643384e-51,2.0367508554339484e-199,1.1376498738577056e-08,4.878986152112788e-07,1.679882036853256e-22,32.02332929275115,1.1445811791297723e-41,1.2996200820245576e-92,1.7179258320735597e-39,2.9888415543758393e-10
428,-8.801375138402818,0.9471741883767482,0.03474156963999406,4.0,20.0,1.0,15.233817554988839,9.074157445901898e-27,1.453204804800984e-82,6.323416171053498e-43,1.6085232455409172e-158,8.182543879753767e-10,3.7257125420828597e-13,6.409021512949452e-23,0.00046234719724443676,1.87975991736229e-17,2.5350877504668638e-92,2.020791749947713e-34,0.14347886568721052
429,-8.616919981986484,0.8238944691206482,0.03474156963999406,3.0,10.0,1.0,11.029051072406958,2.2758940688556755e-33,1.4856307117088027e-77,1.124176595051508e-43,1.8647512403382847e-151,6.742244287815037e-08,4.3175457650588815e-12,3.620915015688536e-20,6.491969092263501e-06,3.0749122248939387e-24,1.7765766206927008e-91,5.17885834991035e-36,2.2190816876666873e-09
430,-7.6805170977677335,0.939103513068191,0.03474156963999406,4.0,21.0,1.0,14.033154835842678,2.996698411706744e-43,1.2342238420149677e-52,1.0553201316503695e-33,7.849478548697569e-151,0.0006730430474614017,6.916850384876112e-13,1.4410114775754683e-20,0.27493118733220595,1.3118565151933213e-19,9.602881768592937e-86,1.414148688168106e-34,1.8528565147539358e-13
431,-7.7967053903612396,0.9166536004209599,0.03474156963999406,3.0,12.0,1.0,15.154939080356144,7.255792696625746e-47,1.0043883321533445e-53,2.8948278775599964e-35,3.379425562025672e-150,0.0027566348383477727,9.170209604138687e-13,1.1696096898542198e-20,0.13679572030885084,4.555433311823514e-19,1.3286336224911532e-86,7.545768766245332e-34,1.111954173863299e-13
432,-8.780005504404016,0.5548973371846783,0.03474156963999406,4.0,29.0,1.0,13.40474124832055,1.6761819296911203e-43,1.1397502872042987e-41,6.694196188480575e-43,3.067983608789437e-157,0.06284534887171278,9.139374900206636e-18,1.4403311430025332e-24,1.4934270938594774e-14,3.883624244822176e-21,6.272693027887592e-84,2.402352210960896e-41,9.447314810965366e-30
433,-10.715026515295222,0.9282928844748711,0.03474156963999406,4.0,25.0,1.0,18.08602484425294,2.655698578784053e-54,2.99991666065506e-54,1.4284882444722848e-40,1.4013997899722096e-187,2.0941301398608256e-07,3.0314072455574905e-24,1.7736535097140814e-18,1.1492042790384782e-10,1.8448020108502023e-32,2.804153960742814e-85,4.2535800742895337e-26,0.3792475294292801
434,-9.137220160406741,0.9373875973207416,0.03474156963999406,4.0,26.0,1.0,15.341066795360947,2.0632259246557648e-54,1.3220777003954165e-55,7.165323738502241e-27,2.3214187310287397e-194,1.6263519098192424e-06,1.808250656992009e-21,1.791056694015094e-23,2.109112374952555e-05,7.229461914290921e-26,1.0911965702593001e-84,7.914611226093506e-26,2.4508792098876787e-11
435,-9.166385368556803,0.9229910487186412,0.03474156963999406,3.0,13.0,1.0,16.744487987680596,1.6283895149777595e-50,1.19512699238141e-62,3.153262274053446e-27,1.1809253647539427e-195,4.085343282795321e-07,3.0878138338269255e-21,2.705523076589908e-21,2.7058099477263525e-05,2.570329361291047e-25,1.909640135836697e-84,2.3611613959764123e-23,5.382199882847727e-13
436,-9.15463769834355,0.9166666666459814,0.03474156963999406,3.0,12.0,1.0,14.351895223878257,7.55650358737734e-51,6.937634008762338e-73,4.050367153504046e-24,4.768190436075442e-196,1.016166817387781e-06,4.57873881460475e-21,1.9656934153833458e-20,2.4235588085153136e-05,1.3527964673870607e-21,2.0429679794128822e-84,5.533468159686613e-21,3.937774580872477e-12
437,-9.215174539415557,0.8999999990947612,0.03474156963999406,3.0,10.0,1.0,12.874178794192236,4.157487051247342e-50,3.0203112503395584e-72,4.0670725351002305e-23,1.3066385968224171e-197,6.026240346481427e-07,5.976318884069275e-21,8.745171720836456e-21,1.8425907668146692e-05,1.1048232730613591e-22,4.373527449285094e-84,1.3231941572850186e-21,1.2822501943969655e-13
438,-8.989065648011774,0.9230769142998613,0.03474156963999406,3.0,13.0,1.0,11.473827786367496,4.794685175519448e-51,2.2545817675104146e-74,7.762273337940616e-27,8.693240542282881e-191,1.9262971315089594e-05,3.2435939973068865e-21,1.4824715593464215e-20,0.007432724771330231,2.1026355460366196e-23,2.1010485066112846e-84,5.955461617514507e-20,1.598585714820561e-08
439,-8.506930666916787,0.9545453644835021,0.03474156963999406,4.0,22.0,1.0,14.90357915263612,4.248111599880216e-36,1.157256866825509e-68,4.222930425250226e-30,5.135945037520498e-164,0.17227467457543885,7.167465222964474e-14,4.319933162606735e-19,0.00043006905517000625,2.438417197854876e-22,4.857435085065133e-83,1.1942877220444468e-44,6.2556043149085284e-21
440,-8.838575202873017,0.9207370041461765,0.03474156963999406,3.0,13.0,1.0,13.570782619216832,5.124616053461245e-49,7.729464930135414e-75,6.058187661079083e-35,2.862509542224211e-166,0.014220119839202782,4.2352302940643865e-14,1.3322910345626827e-16,0.003954360309874647,7.249629847424402e-27,6.624632280200743e-76,1.6091628955566822e-39,4.351820534209707e-19
441,-8.793245230388948,0.921977288092275,0.03474156963999406,3.0,13.0,1.0,15.948762315738332,2.4352632511093764e-59,2.460704149538264e-78,6.113300722039332e-32,2.1398312802303178e-170,0.2822390012609641,2.9994024757786003e-14,1.7527110856513088e-15,0.0020835730483546922,3.9009385113484775e-22,2.3598232912558177e-76,1.711010156369104e-33,2.3313870258874824e-14
442,-9.01182152263118,0.8972405713671606,0.03474156963999406,5.0,39.0,0.0,12.00770731550589,5.56579913853201e-116,3.863404468204963e-82,1.4064712340362666e-23,3.7530246309541875e-168,16.861492428932674,1.7901245771006266e-09,7.28297026296342e-11,0.0044060615832653294,5.899740011396559e-11,2.6027582368444456e-78,1.5819449170101906e-10,1.7036476941228473e-10
443,-8.72443856087989,0.9619986146888649,0.03474156963999406,5.0,55.0,1.0,13.166446810614707,9.632427463363334e-71,5.191205173212659e-88,1.890775058718572e-26,4.950220773583032e-180,0.0006491575259290499,3.515544214602996e-09,3.8427176468867236e-06,1.999263935035047e-07,5.096794451890888e-19,4.900369299141545e-88,2.974992818615546e-14,0.0001093456005818431
444,-9.50237109942941,0.86316516315979,0.03474156963999406,4.0,23.0,0.0,16.82862655501996,1.7411970419824833e-85,6.582173404367311e-80,2.0152556487324381e-25,8.458734217061551e-181,9.014585345650416e-06,9.463078537740134e-19,3.808555491665456e-08,2.7831832332121155e-12,8.428595241369709e-17,1.6182572316196476e-91,2.0931492692006927e-22,0.00022158327740055893
445,-9.609759097072356,0.8571488395399118,0.03474156963999406,5.0,33.0,1.0,18.48473377876731,5.668104975059116e-73,1.9939951173453901e-103,3.3887720612691486e-39,1.208513583236501e-167,0.002441429252944231,9.399118662015522e-05,65.0412024731433,5.206979713201091e-10,2.218036872750694e-07,2.810444914980227e-91,1.2135756091203955e-23,1.5129510054610983e-05
446,-8.595619300034969,0.897055627150502,0.03474156963999406,5.0,34.0,1.0,17.9688599259383,5.172686257611907e-31,1.8112559359801363e-116,1.3160979326378092e-37,9.360384059335876e-185,0.0003334883872342791,1.5178797770753282e-11,5.498440758309082e-07,2.5748247841621316e-10,3.473034892369744e-17,6.696016796518778e-68,0.04643132088106491,5.137326515968687e-18
447,-8.977883929077962,0.9344619153655122,0.03474156963999406,4.0,25.0,1.0,12.129634378372042,3.275847865270063e-34,9.297188677744962e-108,1.1908409187012557e-35,7.492030658354175e-191,6.567823392491226e-06,3.1129645972976044e-09,1.2000989275633833e-07,1.6205470744017703e-14,2.805880723602756e-14,2.2616271190421553e-69,5.166519365147698e-06,1.8124794941093886e-33
